GID_0,NAME_0,NAME_1,farm_sz,nm_slc0,farm_sz2,variable,value
MRT,Hodh Ech Chargui,Hodh Ech Chargui,N0_1,Mauritania,Under 1 HA,Current Farms,20.405948679421382
MRT,Hodh El Gharbi,Hodh El Gharbi,N0_1,Mauritania,Under 1 HA,Current Farms,7.441890310762235
MRT,Inchiri,Inchiri,N0_1,Mauritania,Under 1 HA,Current Farms,0
MRT,Nouakchott,Nouakchott,N0_1,Mauritania,Under 1 HA,Current Farms,2.999383190259448
MRT,Tagant,Tagant,N0_1,Mauritania,Under 1 HA,Current Farms,2.999594075970695
MRT,Tiris Zemmour,Tiris Zemmour,N0_1,Mauritania,Under 1 HA,Current Farms,0
MRT,Trarza,Trarza,N0_1,Mauritania,Under 1 HA,Current Farms,15.672453816250433
MWI,Balaka,Balaka,N0_1,Malawi,Under 1 HA,Current Farms,31501.744903350696
MWI,Blantyre,Blantyre,N0_1,Malawi,Under 1 HA,Current Farms,22746.286647982277
MWI,Chikwawa,Chikwawa,N0_1,Malawi,Under 1 HA,Current Farms,31252.06644403505
MWI,Chiradzulu,Chiradzulu,N0_1,Malawi,Under 1 HA,Current Farms,14611.092574041148
MWI,Chitipa,Chitipa,N0_1,Malawi,Under 1 HA,Current Farms,25813.29923507854
MWI,Dedza,Dedza,N0_1,Malawi,Under 1 HA,Current Farms,78729.71053646828
MWI,Dowa,Dowa,N0_1,Malawi,Under 1 HA,Current Farms,39263.96212704781
MWI,Karonga,Karonga,N0_1,Malawi,Under 1 HA,Current Farms,60983.669978092956
MWI,Kasungu,Kasungu,N0_1,Malawi,Under 1 HA,Current Farms,47898.76056117105
MWI,Likoma,Likoma,N0_1,Malawi,Under 1 HA,Current Farms,47789.937680406416
MWI,Lilongwe,Lilongwe,N0_1,Malawi,Under 1 HA,Current Farms,140365.31397203676
MWI,Machinga,Machinga,N0_1,Malawi,Under 1 HA,Current Farms,60233.057073361815
MWI,Mangochi,Mangochi,N0_1,Malawi,Under 1 HA,Current Farms,142141.5243448254
MWI,Mchinji,Mchinji,N0_1,Malawi,Under 1 HA,Current Farms,22731.196747024
MWI,Mulanje,Mulanje,N0_1,Malawi,Under 1 HA,Current Farms,48599.97081966768
MWI,Mwanza,Mwanza,N0_1,Malawi,Under 1 HA,Current Farms,3993.355256127786
MWI,Mzimba,Mzimba,N0_1,Malawi,Under 1 HA,Current Farms,119088.47563361686
MWI,Neno,Neno,N0_1,Malawi,Under 1 HA,Current Farms,2725.80751312708
MWI,Nkhata Bay,Nkhata Bay,N0_1,Malawi,Under 1 HA,Current Farms,63382.73716034126
MWI,Nkhotakota,Nkhotakota,N0_1,Malawi,Under 1 HA,Current Farms,79568.93175352096
MWI,Nsanje,Nsanje,N0_1,Malawi,Under 1 HA,Current Farms,3819.708132638368
MWI,Ntcheu,Ntcheu,N0_1,Malawi,Under 1 HA,Current Farms,39007.69189900082
MWI,Ntchisi,Ntchisi,N0_1,Malawi,Under 1 HA,Current Farms,11777.944959969594
MWI,Phalombe,Phalombe,N0_1,Malawi,Under 1 HA,Current Farms,10996.026067919453
MWI,Rumphi,Rumphi,N0_1,Malawi,Under 1 HA,Current Farms,17665.97255562664
MWI,Salima,Salima,N0_1,Malawi,Under 1 HA,Current Farms,15929.01413542233
MWI,Thyolo,Thyolo,N0_1,Malawi,Under 1 HA,Current Farms,84794.31651009087
MWI,Zomba,Zomba,N0_1,Malawi,Under 1 HA,Current Farms,57932.43515568243
NAM,!Karas,!Karas,N0_1,Namibia,Under 1 HA,Current Farms,0
NAM,Erongo,Erongo,N0_1,Namibia,Under 1 HA,Current Farms,0
NAM,Hardap,Hardap,N0_1,Namibia,Under 1 HA,Current Farms,0
NAM,Kavango,Kavango,N0_1,Namibia,Under 1 HA,Current Farms,8.999833510044546
NAM,Khomas,Khomas,N0_1,Namibia,Under 1 HA,Current Farms,0
NAM,Kunene,Kunene,N0_1,Namibia,Under 1 HA,Current Farms,8.997949546011823
NAM,Ohangwena,Ohangwena,N0_1,Namibia,Under 1 HA,Current Farms,14.399612923513635
NAM,Omaheke,Omaheke,N0_1,Namibia,Under 1 HA,Current Farms,2.001597004458208
NAM,Omusati,Omusati,N0_1,Namibia,Under 1 HA,Current Farms,7.150717750481373
NAM,Oshana,Oshana,N0_1,Namibia,Under 1 HA,Current Farms,1.999616542919937
NAM,Oshikoto,Oshikoto,N0_1,Namibia,Under 1 HA,Current Farms,9.001553713756115
NAM,Otjozondjupa,Otjozondjupa,N0_1,Namibia,Under 1 HA,Current Farms,1.00039219320694
NAM,Zambezi,Zambezi,N0_1,Namibia,Under 1 HA,Current Farms,5.999876644157103
NER,Agadez,Agadez,N0_1,Niger,Under 1 HA,Current Farms,4756.4410316426665
NER,Diffa,Diffa,N0_1,Niger,Under 1 HA,Current Farms,5111.325827627591
NER,Dosso,Dosso,N0_1,Niger,Under 1 HA,Current Farms,18848.557583814134
NER,Maradi,Maradi,N0_1,Niger,Under 1 HA,Current Farms,8890.754997189171
NER,Niamey,Niamey,N0_1,Niger,Under 1 HA,Current Farms,7327.321059567713
NER,Tahoua,Tahoua,N0_1,Niger,Under 1 HA,Current Farms,34300.262054789826
NER,Tillabéry,Tillabéry,N0_1,Niger,Under 1 HA,Current Farms,22855.809282322418
NER,Zinder,Zinder,N0_1,Niger,Under 1 HA,Current Farms,19941.160273329806
NGA,North Central,North Central,N0_1,Nigeria,Under 1 HA,Current Farms,181419.1537742272
NGA,North East,North East,N0_1,Nigeria,Under 1 HA,Current Farms,124631.08183224405
NGA,North West,North West,N0_1,Nigeria,Under 1 HA,Current Farms,607207.6265445782
NGA,South East,South East,N0_1,Nigeria,Under 1 HA,Current Farms,408196.8444786439
NGA,South South,South South,N0_1,Nigeria,Under 1 HA,Current Farms,183703.95550149115
NGA,South West,South West,N0_1,Nigeria,Under 1 HA,Current Farms,107510.90632504747
RWA,Butare,Butare,N0_1,Rwanda,Under 1 HA,Current Farms,50358.98923956943
RWA,Byumba,Byumba,N0_1,Rwanda,Under 1 HA,Current Farms,28556.50758185407
RWA,City Of Kigali,City Of Kigali,N0_1,Rwanda,Under 1 HA,Current Farms,16095.305728373269
RWA,Cyangugu,Cyangugu,N0_1,Rwanda,Under 1 HA,Current Farms,39350.52706373203
RWA,Gikongoro,Gikongoro,N0_1,Rwanda,Under 1 HA,Current Farms,34119.45230456922
RWA,Gisenyi,Gisenyi,N0_1,Rwanda,Under 1 HA,Current Farms,71313.04088324963
RWA,Gitarama,Gitarama,N0_1,Rwanda,Under 1 HA,Current Farms,55191.38678056301
RWA,Kibungo,Kibungo,N0_1,Rwanda,Under 1 HA,Current Farms,34454.81030614041
RWA,Kibuye,Kibuye,N0_1,Rwanda,Under 1 HA,Current Farms,23592.564048765464
RWA,Kigali Ngali,Kigali Ngali,N0_1,Rwanda,Under 1 HA,Current Farms,34509.326913272314
RWA,Ruhengeri,Ruhengeri,N0_1,Rwanda,Under 1 HA,Current Farms,37770.28541328009
RWA,Umutara,Umutara,N0_1,Rwanda,Under 1 HA,Current Farms,12806.153175521458
SDN,Sudan,Sudan,N0_1,Sudan,Under 1 HA,Current Farms,338993.4415386056
SEN,Dakar,Dakar,N0_1,Senegal,Under 1 HA,Current Farms,1061.1776653995985
SEN,Diourbel,Diourbel,N0_1,Senegal,Under 1 HA,Current Farms,4036.5509204257132
SEN,Fatick,Fatick,N0_1,Senegal,Under 1 HA,Current Farms,3787.8884024188
SEN,Kaffrine,Kaffrine,N0_1,Senegal,Under 1 HA,Current Farms,700.7322824597757
SEN,Kaolack,Kaolack,N0_1,Senegal,Under 1 HA,Current Farms,194.7581749745753
SEN,Kédougou,Kédougou,N0_1,Senegal,Under 1 HA,Current Farms,1713.8399879653314
SEN,Kolda,Kolda,N0_1,Senegal,Under 1 HA,Current Farms,2086.9594632642606
SEN,Louga,Louga,N0_1,Senegal,Under 1 HA,Current Farms,3770.8231067697193
SEN,Matam,Matam,N0_1,Senegal,Under 1 HA,Current Farms,14627.547040817357
SEN,Saint-Louis,Saint-Louis,N0_1,Senegal,Under 1 HA,Current Farms,14304.782855489906
SEN,Sédhiou,Sédhiou,N0_1,Senegal,Under 1 HA,Current Farms,2088.022914106048
SEN,Tambacounda,Tambacounda,N0_1,Senegal,Under 1 HA,Current Farms,2659.9302383100844
SEN,Thiès,Thiès,N0_1,Senegal,Under 1 HA,Current Farms,11864.907495124002
SEN,Ziguinchor,Ziguinchor,N0_1,Senegal,Under 1 HA,Current Farms,8080.174078294216
SLE,Eastern,Eastern,N0_1,Sierra Leone,Under 1 HA,Current Farms,18062.73307557305
SLE,Northern,Northern,N0_1,Sierra Leone,Under 1 HA,Current Farms,39373.5483557401
SLE,Southern,Southern,N0_1,Sierra Leone,Under 1 HA,Current Farms,4546.374612586321
SLE,Western,Western,N0_1,Sierra Leone,Under 1 HA,Current Farms,0
SOM,Somalia,Somalia,N0_1,Somalia,Under 1 HA,Current Farms,35927.2727129491
SSD,Central Equatoria,Central Equatoria,N0_1,South Sudan,Under 1 HA,Current Farms,140391.70611595703
SSD,Eastern Equatoria,Eastern Equatoria,N0_1,South Sudan,Under 1 HA,Current Farms,35504.8113227284
SSD,Jonglei,Jonglei,N0_1,South Sudan,Under 1 HA,Current Farms,126418.11653845948
SSD,Lakes,Lakes,N0_1,South Sudan,Under 1 HA,Current Farms,146009.7772970441
SSD,Northern Bahr Al Ghazal,Northern Bahr Al Ghazal,N0_1,South Sudan,Under 1 HA,Current Farms,191989.31020708717
SSD,Unity,Unity,N0_1,South Sudan,Under 1 HA,Current Farms,80681.94671925319
SSD,Upper Nile,Upper Nile,N0_1,South Sudan,Under 1 HA,Current Farms,172541.12550681224
SSD,Warap,Warap,N0_1,South Sudan,Under 1 HA,Current Farms,238921.3803518787
SSD,Western Bahr Al Ghazal,Western Bahr Al Ghazal,N0_1,South Sudan,Under 1 HA,Current Farms,48641.046444110936
SSD,Western Equatoria,Western Equatoria,N0_1,South Sudan,Under 1 HA,Current Farms,4988.205017320631
SWZ,Swaziland,Swaziland,N0_1,Swaziland,Under 1 HA,Current Farms,18367.119151452214
TCD,Chad,Chad,N0_1,Chad,Under 1 HA,Current Farms,76960.29087996819
TGO,Centre,Centre,N0_1,Togo,Under 1 HA,Current Farms,13548.85395290245
TGO,Kara,Kara,N0_1,Togo,Under 1 HA,Current Farms,25509.41844636101
TGO,Maritime,Maritime,N0_1,Togo,Under 1 HA,Current Farms,61342.46466172628
TGO,Plateaux,Plateaux,N0_1,Togo,Under 1 HA,Current Farms,31598.78774638221
TGO,Savanes,Savanes,N0_1,Togo,Under 1 HA,Current Farms,13981.42423850766
TUN,Tunisia,Tunisia,N0_1,Tunisia,Under 1 HA,Current Farms,74732.06365233693
TZA,Central,Central,N0_1,Tanzania,Under 1 HA,Current Farms,83771.11497730565
TZA,Eastern,Eastern,N0_1,Tanzania,Under 1 HA,Current Farms,137476.2021847125
TZA,Lakes,Lakes,N0_1,Tanzania,Under 1 HA,Current Farms,299668.5474410784
TZA,Northern,Northern,N0_1,Tanzania,Under 1 HA,Current Farms,254539.89176952236
TZA,Southern,Southern,N0_1,Tanzania,Under 1 HA,Current Farms,75085.79178902911
TZA,Southern Highlands,Southern Highlands,N0_1,Tanzania,Under 1 HA,Current Farms,193083.72035671977
TZA,Western,Western,N0_1,Tanzania,Under 1 HA,Current Farms,133667.75590227402
TZA,Zanzibar,Zanzibar,N0_1,Tanzania,Under 1 HA,Current Farms,49591.277417480815
UGA,Central,Central,N0_1,Uganda,Under 1 HA,Current Farms,193656.77584017918
UGA,Eastern,Eastern,N0_1,Uganda,Under 1 HA,Current Farms,254162.06255285503
UGA,Lake Victoria,Lake Victoria,N0_1,Uganda,Under 1 HA,Current Farms,249896.5985892225
UGA,Mayuge,Mayuge,N0_1,Uganda,Under 1 HA,Current Farms,247369.7037658083
UGA,North,North,N0_1,Uganda,Under 1 HA,Current Farms,238950.38612723528
UGA,Western,Western,N0_1,Uganda,Under 1 HA,Current Farms,307709.7532687775
ZAF,South Africa,South Africa,N0_1,South Africa,Under 1 HA,Current Farms,4551.830456391106
ZMB,Central,Central,N0_1,Zambia,Under 1 HA,Current Farms,2099.012532933708
ZMB,Copperbelt,Copperbelt,N0_1,Zambia,Under 1 HA,Current Farms,5824.361511946501
ZMB,Eastern,Eastern,N0_1,Zambia,Under 1 HA,Current Farms,825.0275598338717
ZMB,Luapula,Luapula,N0_1,Zambia,Under 1 HA,Current Farms,4908.633289079189
ZMB,Lusaka,Lusaka,N0_1,Zambia,Under 1 HA,Current Farms,1492.2101331391045
ZMB,Muchinga,Muchinga,N0_1,Zambia,Under 1 HA,Current Farms,2511.8694303797424
ZMB,North-Western,North-Western,N0_1,Zambia,Under 1 HA,Current Farms,542.479060589605
ZMB,Northern,Northern,N0_1,Zambia,Under 1 HA,Current Farms,2692.0153265632284
ZMB,Southern,Southern,N0_1,Zambia,Under 1 HA,Current Farms,3956.796231895138
ZMB,Western,Western,N0_1,Zambia,Under 1 HA,Current Farms,809.8615066804801
ZWE,Zimbabwe,Zimbabwe,N0_1,Zimbabwe,Under 1 HA,Current Farms,336336.51022195315
AGO,Angola,Angola,N1_2,Angola,1-2 HA,Current Farms,347759.67051054584
BDI,Bubanza,Bubanza,N1_2,Burundi,1-2 HA,Current Farms,8177.357831764592
BDI,Bujumbura Mairie,Bujumbura Mairie,N1_2,Burundi,1-2 HA,Current Farms,1471.6140176167041
BDI,Bujumbura Rural,Bujumbura Rural,N1_2,Burundi,1-2 HA,Current Farms,18732.963919902366
BDI,Bururi,Bururi,N1_2,Burundi,1-2 HA,Current Farms,18789.440952280376
BDI,Cankuzo,Cankuzo,N1_2,Burundi,1-2 HA,Current Farms,8787.36725262701
BDI,Cibitoke,Cibitoke,N1_2,Burundi,1-2 HA,Current Farms,14774.091548279597
BDI,Gitega,Gitega,N1_2,Burundi,1-2 HA,Current Farms,27110.920422177678
BDI,Karuzi,Karuzi,N1_2,Burundi,1-2 HA,Current Farms,21902.865027727294
BDI,Kayanza,Kayanza,N1_2,Burundi,1-2 HA,Current Farms,15386.263019973767
BDI,Kirundo,Kirundo,N1_2,Burundi,1-2 HA,Current Farms,16746.485289482902
BDI,Makamba,Makamba,N1_2,Burundi,1-2 HA,Current Farms,21057.51639910892
BDI,Muramvya,Muramvya,N1_2,Burundi,1-2 HA,Current Farms,16345.832508664746
BDI,Muyinga,Muyinga,N1_2,Burundi,1-2 HA,Current Farms,17797.218655277527
BDI,Mwaro,Mwaro,N1_2,Burundi,1-2 HA,Current Farms,9785.061643895115
BDI,Ngozi,Ngozi,N1_2,Burundi,1-2 HA,Current Farms,20696.0181105183
BDI,Rutana,Rutana,N1_2,Burundi,1-2 HA,Current Farms,15188.7053462539
BDI,Ruyigi,Ruyigi,N1_2,Burundi,1-2 HA,Current Farms,14991.075059036822
BEN,Alibori,Alibori,N1_2,Benin,1-2 HA,Current Farms,11392.11742013041
BEN,Atakora,Atakora,N1_2,Benin,1-2 HA,Current Farms,11356.490402627533
BEN,Atlantique,Atlantique,N1_2,Benin,1-2 HA,Current Farms,8930.34244820694
BEN,Borgou,Borgou,N1_2,Benin,1-2 HA,Current Farms,10870.395485541074
BEN,Collines,Collines,N1_2,Benin,1-2 HA,Current Farms,11309.224470900295
BEN,Donga,Donga,N1_2,Benin,1-2 HA,Current Farms,10062.330650750544
BEN,Kouffo,Kouffo,N1_2,Benin,1-2 HA,Current Farms,25948.981914031912
BEN,Littoral,Littoral,N1_2,Benin,1-2 HA,Current Farms,182.9299175255955
BEN,Mono,Mono,N1_2,Benin,1-2 HA,Current Farms,12129.342776462334
BEN,Ouémé,Ouémé,N1_2,Benin,1-2 HA,Current Farms,9176.667387281143
BEN,Plateau,Plateau,N1_2,Benin,1-2 HA,Current Farms,16114.451543809573
BEN,Zou,Zou,N1_2,Benin,1-2 HA,Current Farms,18819.302440799376
BFA,Boucle Du Mouhoun,Boucle Du Mouhoun,N1_2,Burkina Faso,1-2 HA,Current Farms,8244.630755148683
BFA,Cascades,Cascades,N1_2,Burkina Faso,1-2 HA,Current Farms,16769.616289966812
BFA,Centre,Centre,N1_2,Burkina Faso,1-2 HA,Current Farms,15866.493136864086
BFA,Centre-Est,Centre-Est,N1_2,Burkina Faso,1-2 HA,Current Farms,2552.3608717205
BFA,Centre-Nord,Centre-Nord,N1_2,Burkina Faso,1-2 HA,Current Farms,21582.65625675711
BFA,Centre-Ouest,Centre-Ouest,N1_2,Burkina Faso,1-2 HA,Current Farms,13246.892441028065
BFA,Centre-Sud,Centre-Sud,N1_2,Burkina Faso,1-2 HA,Current Farms,16671.770936445773
BFA,Est,Est,N1_2,Burkina Faso,1-2 HA,Current Farms,16690.813900559806
BFA,Haut-Bassins,Haut-Bassins,N1_2,Burkina Faso,1-2 HA,Current Farms,8991.85613546093
BFA,Nord,Nord,N1_2,Burkina Faso,1-2 HA,Current Farms,15857.24514640756
BFA,Plateau-Central,Plateau-Central,N1_2,Burkina Faso,1-2 HA,Current Farms,21948.96585236838
BFA,Sahel,Sahel,N1_2,Burkina Faso,1-2 HA,Current Farms,1573.4538095031396
BFA,Sud-Ouest,Sud-Ouest,N1_2,Burkina Faso,1-2 HA,Current Farms,6696.360529894278
BWA,Botswana,Botswana,N1_2,Botswana,1-2 HA,Current Farms,539.9537297524624
CAF,Central African Republic,Central African Republic,N1_2,Central African Republic,1-2 HA,Current Farms,105092.05582801803
CIV,Centre,Centre,N1_2,Côte d'Ivoire,1-2 HA,Current Farms,9001.12945565795
CIV,Centre-Est,Centre-Est,N1_2,Côte d'Ivoire,1-2 HA,Current Farms,1458.0413000209069
CIV,Centre-Nord,Centre-Nord,N1_2,Côte d'Ivoire,1-2 HA,Current Farms,10283.423845250956
CIV,Centre-Ouest,Centre-Ouest,N1_2,Côte d'Ivoire,1-2 HA,Current Farms,22374.720000364836
CIV,Nord,Nord,N1_2,Côte d'Ivoire,1-2 HA,Current Farms,6591.363594326118
CIV,Nord-Est,Nord-Est,N1_2,Côte d'Ivoire,1-2 HA,Current Farms,3881.8530357178497
CIV,Nord-Ouest,Nord-Ouest,N1_2,Côte d'Ivoire,1-2 HA,Current Farms,2393.81592416099
CIV,Ouest,Ouest,N1_2,Côte d'Ivoire,1-2 HA,Current Farms,15729.616911518824
CIV,Sud,Sud,N1_2,Côte d'Ivoire,1-2 HA,Current Farms,19987.53447087291
CIV,Sud-Ouest,Sud-Ouest,N1_2,Côte d'Ivoire,1-2 HA,Current Farms,7128.335466034529
CIV,Ville D'abidjan,Ville D'abidjan,N1_2,Côte d'Ivoire,1-2 HA,Current Farms,9919.388231623352
CMR,Adamaoua,Adamaoua,N1_2,Cameroon,1-2 HA,Current Farms,31810.298978683324
CMR,Centre,Centre,N1_2,Cameroon,1-2 HA,Current Farms,19903.89753624047
CMR,Douala,Douala,N1_2,Cameroon,1-2 HA,Current Farms,2587.1219471625227
CMR,Est,Est,N1_2,Cameroon,1-2 HA,Current Farms,18717.382274317457
CMR,Extrme-Nord,Extrme-Nord,N1_2,Cameroon,1-2 HA,Current Farms,85171.72028349983
CMR,Littoral,Littoral,N1_2,Cameroon,1-2 HA,Current Farms,11964.832135771894
CMR,Nord,Nord,N1_2,Cameroon,1-2 HA,Current Farms,36043.30699381493
CMR,Nord-Ouest,Nord-Ouest,N1_2,Cameroon,1-2 HA,Current Farms,52195.685172024125
CMR,Ouest,Ouest,N1_2,Cameroon,1-2 HA,Current Farms,40681.96330191859
CMR,Sud,Sud,N1_2,Cameroon,1-2 HA,Current Farms,8767.18303263992
CMR,Sud-Ouest,Sud-Ouest,N1_2,Cameroon,1-2 HA,Current Farms,12402.979803381246
CMR,Yaoundé,Yaoundé,N1_2,Cameroon,1-2 HA,Current Farms,6039.240503076781
COD,Democratic Republic of the Congo,Democratic Republic of the Congo,N1_2,Democratic Republic of the Congo,1-2 HA,Current Farms,1258333.60051551
COG,Republic of Congo,Republic of Congo,N1_2,Republic of Congo,1-2 HA,Current Farms,5645.657666803419
DJI,Djibouti,Djibouti,N1_2,Djibouti,1-2 HA,Current Farms,319.0752531898569
DZA,Adrar,Adrar,N1_2,Algeria,1-2 HA,Current Farms,7641.030338900417
DZA,Aïn Defla,Aïn Defla,N1_2,Algeria,1-2 HA,Current Farms,768.0584167801591
DZA,Aïn Témouchent,Aïn Témouchent,N1_2,Algeria,1-2 HA,Current Farms,157.89336070029532
DZA,Alger,Alger,N1_2,Algeria,1-2 HA,Current Farms,411.91307085831556
DZA,Annaba,Annaba,N1_2,Algeria,1-2 HA,Current Farms,112.92373265273129
DZA,Batna,Batna,N1_2,Algeria,1-2 HA,Current Farms,1889.9827780886671
DZA,Béchar,Béchar,N1_2,Algeria,1-2 HA,Current Farms,644.0344145639585
DZA,Béjaïa,Béjaïa,N1_2,Algeria,1-2 HA,Current Farms,4932.468669268823
DZA,Biskra,Biskra,N1_2,Algeria,1-2 HA,Current Farms,3059.7312438737345
DZA,Blida,Blida,N1_2,Algeria,1-2 HA,Current Farms,584.1851967703315
DZA,Bordj Bou Arréridj,Bordj Bou Arréridj,N1_2,Algeria,1-2 HA,Current Farms,337.1237183627274
DZA,Bouira,Bouira,N1_2,Algeria,1-2 HA,Current Farms,1481.0357855550265
DZA,Boumerdès,Boumerdès,N1_2,Algeria,1-2 HA,Current Farms,2479.1661006733075
DZA,Chlef,Chlef,N1_2,Algeria,1-2 HA,Current Farms,532.8262388412948
DZA,Constantine,Constantine,N1_2,Algeria,1-2 HA,Current Farms,54.96287872478236
DZA,Djelfa,Djelfa,N1_2,Algeria,1-2 HA,Current Farms,257.0234952748315
DZA,El Bayadh,El Bayadh,N1_2,Algeria,1-2 HA,Current Farms,242.02355716678332
DZA,El Oued,El Oued,N1_2,Algeria,1-2 HA,Current Farms,8077.619471788149
DZA,El Tarf,El Tarf,N1_2,Algeria,1-2 HA,Current Farms,200.956309463394
DZA,Ghardaïa,Ghardaïa,N1_2,Algeria,1-2 HA,Current Farms,2242.825222494268
DZA,Guelma,Guelma,N1_2,Algeria,1-2 HA,Current Farms,129.01333321741527
DZA,Illizi,Illizi,N1_2,Algeria,1-2 HA,Current Farms,272.10640748733067
DZA,Jijel,Jijel,N1_2,Algeria,1-2 HA,Current Farms,2652.536008697232
DZA,Khenchela,Khenchela,N1_2,Algeria,1-2 HA,Current Farms,460.07614976596597
DZA,Laghouat,Laghouat,N1_2,Algeria,1-2 HA,Current Farms,171.97919097858954
DZA,M'sila,M'sila,N1_2,Algeria,1-2 HA,Current Farms,371.9441714773264
DZA,Mascara,Mascara,N1_2,Algeria,1-2 HA,Current Farms,706.1642171282268
DZA,Médéa,Médéa,N1_2,Algeria,1-2 HA,Current Farms,816.0192337723595
DZA,Mila,Mila,N1_2,Algeria,1-2 HA,Current Farms,669.8255392056597
DZA,Mostaganem,Mostaganem,N1_2,Algeria,1-2 HA,Current Farms,2972.951104149195
DZA,Naâma,Naâma,N1_2,Algeria,1-2 HA,Current Farms,173.88256178385453
DZA,Oran,Oran,N1_2,Algeria,1-2 HA,Current Farms,124.91563346541369
DZA,Ouargla,Ouargla,N1_2,Algeria,1-2 HA,Current Farms,7985.836211110857
DZA,Oum El Bouaghi,Oum El Bouaghi,N1_2,Algeria,1-2 HA,Current Farms,85.04094398651964
DZA,Relizane,Relizane,N1_2,Algeria,1-2 HA,Current Farms,608.08766547178
DZA,Saïda,Saïda,N1_2,Algeria,1-2 HA,Current Farms,95.84924305474587
DZA,Sétif,Sétif,N1_2,Algeria,1-2 HA,Current Farms,2309.8387123796006
DZA,Sidi Bel Abbès,Sidi Bel Abbès,N1_2,Algeria,1-2 HA,Current Farms,334.0345216637153
DZA,Skikda,Skikda,N1_2,Algeria,1-2 HA,Current Farms,1709.8807317241371
DZA,Souk Ahras,Souk Ahras,N1_2,Algeria,1-2 HA,Current Farms,85.94195582421389
DZA,Tamanghasset,Tamanghasset,N1_2,Algeria,1-2 HA,Current Farms,584.1910058333742
DZA,Tébessa,Tébessa,N1_2,Algeria,1-2 HA,Current Farms,77.03920086661716
DZA,Tiaret,Tiaret,N1_2,Algeria,1-2 HA,Current Farms,40.082818650433225
DZA,Tindouf,Tindouf,N1_2,Algeria,1-2 HA,Current Farms,38.89180016717279
DZA,Tipaza,Tipaza,N1_2,Algeria,1-2 HA,Current Farms,719.9824823862792
DZA,Tissemsilt,Tissemsilt,N1_2,Algeria,1-2 HA,Current Farms,44.15821025751981
DZA,Tizi Ouzou,Tizi Ouzou,N1_2,Algeria,1-2 HA,Current Farms,16204.780983469744
DZA,Tlemcen,Tlemcen,N1_2,Algeria,1-2 HA,Current Farms,936.8283992778115
EGY,Egypt,Egypt,N1_2,Egypt,1-2 HA,Current Farms,339662.8415163232
ERI,Eritrea,Eritrea,N1_2,Eritrea,1-2 HA,Current Farms,111361.290441165
ESH,Western Sahara,Western Sahara,N1_2,Western Sahara,1-2 HA,Current Farms,0
ETH,Addis Abeba,Addis Abeba,N1_2,Ethiopia,1-2 HA,Current Farms,365120.5964881781
ETH,Afar,Afar,N1_2,Ethiopia,1-2 HA,Current Farms,25474.87923557156
ETH,Amhara,Amhara,N1_2,Ethiopia,1-2 HA,Current Farms,1143665.5528037932
ETH,Benshangul-Gumaz,Benshangul-Gumaz,N1_2,Ethiopia,1-2 HA,Current Farms,53388.57792786276
ETH,Dire Dawa,Dire Dawa,N1_2,Ethiopia,1-2 HA,Current Farms,9583.932297186599
ETH,Gambela Peoples,Gambela Peoples,N1_2,Ethiopia,1-2 HA,Current Farms,17182.26095011564
ETH,Harari People,Harari People,N1_2,Ethiopia,1-2 HA,Current Farms,6365.913492587278
ETH,Oromia,Oromia,N1_2,Ethiopia,1-2 HA,Current Farms,1354316.7458989338
ETH,Somali,Somali,N1_2,Ethiopia,1-2 HA,Current Farms,94840.70078415687
ETH,"Southern Nations, Nationalities And Peoples","Southern Nations, Nationalities And Peoples",N1_2,Ethiopia,1-2 HA,Current Farms,807621.4990495037
ETH,Tigray,Tigray,N1_2,Ethiopia,1-2 HA,Current Farms,196486.8796538296
GAB,Gabon,Gabon,N1_2,Gabon,1-2 HA,Current Farms,956.9970583149749
GHA,Ashanti,Ashanti,N1_2,Ghana,1-2 HA,Current Farms,71802.19126578604
GHA,Brong Ahafo,Brong Ahafo,N1_2,Ghana,1-2 HA,Current Farms,35688.22139639541
GHA,Central,Central,N1_2,Ghana,1-2 HA,Current Farms,38570.07743522124
GHA,Eastern,Eastern,N1_2,Ghana,1-2 HA,Current Farms,53301.07798473943
GHA,Greater Accra,Greater Accra,N1_2,Ghana,1-2 HA,Current Farms,4144.660381246815
GHA,Northern,Northern,N1_2,Ghana,1-2 HA,Current Farms,16291.979060023901
GHA,Upper East,Upper East,N1_2,Ghana,1-2 HA,Current Farms,19499.92740782837
GHA,Upper West,Upper West,N1_2,Ghana,1-2 HA,Current Farms,8428.01962848812
GHA,Volta,Volta,N1_2,Ghana,1-2 HA,Current Farms,46610.60619259002
GHA,Western,Western,N1_2,Ghana,1-2 HA,Current Farms,24533.300602570118
GIN,Guinea,Guinea,N1_2,Guinea,1-2 HA,Current Farms,42955.30243655251
GMB,Banjul,Banjul,N1_2,Gambia,1-2 HA,Current Farms,0
GMB,Lower River,Lower River,N1_2,Gambia,1-2 HA,Current Farms,1122.2069019289472
GMB,Maccarthy Island,Maccarthy Island,N1_2,Gambia,1-2 HA,Current Farms,1813.8289606697938
GMB,North Bank,North Bank,N1_2,Gambia,1-2 HA,Current Farms,1937.2671329929078
GMB,Upper River,Upper River,N1_2,Gambia,1-2 HA,Current Farms,1556.0708697205253
GMB,Western,Western,N1_2,Gambia,1-2 HA,Current Farms,4017.2382990076558
GNB,Guinea-Bissau,Guinea-Bissau,N1_2,Guinea-Bissau,1-2 HA,Current Farms,5105.204210471229
